10,1.71856,1.58392,-0.0125751,-0.0555172,1.66218,1.63817,0.0960824,-0.101407,1.68093,1.79658,-0.0854385,-0.165148,1.95931,1.99405,-0.0393812,-0.11194,2.0497,2.08816,0.0287783,-0.0625603,2.189,2.20035,0.147307,0.167876,2.27795,2.27788,0.0864123,-0.0767234,2.4231,2.42091,0.0219144,-0.0420022,1.89807,1.25862,59.5473,0,-1
11,1.46547,1.49213,-0.031827,-0.0353016,1.70238,1.71435,-0.0403952,-0.0367828,1.75542,1.78971,0.100573,0.0053254,1.86499,1.95553,-0.0522075,0.063108,2.15216,1.95559,-0.000304295,0.0248749,2.31776,2.18628,0.0434091,-0.0874101,2.36455,2.39323,-0.0758496,0.037892,2.29447,2.12253,0.033543,-0.143703,1.97157,1.18349,58.7783,0,-1
12,1.70104,1.66354,-0.138793,-0.0208384,1.58151,1.82179,-0.151728,0.0950846,1.77914,1.75593,-0.00939062,-0.0609624,1.8076,1.96933,0.0322337,-0.00939368,1.89437,2.04996,-0.0995362,0.035962,2.21953,2.35735,-0.00168971,0.0158631,2.34252,2.39576,0.0517261,-0.0558109,2.42415,2.33393,-0.0629919,0.00465873,2.00221,1.36969,59.5836,0,-1
13,1.47624,1.72212,-0.0402481,0.00485464,1.64747,1.72136,0.0273312,0.0440796,1.87083,1.74096,0.0398255,0.0792537,1.85635,1.91202,0.0446355,-0.136068,2.06987,2.04016,0.0241914,0.11014,2.11627,2.09128,-0.0744061,0.0905336,2.35556,2.42417,0.09695,0.0664033,2.23905,2.18179,0.000896942,0.0998919,2.02337,1.219,59.9258,0,-1
14,1.55658,1.65898,0.00139459,-0.0159015,1.65249,1.68603,-0.112475,0.0753682,1.9081,1.70485,0.143904,-0.0355982,1.83176,1.96428,0.00450175,-0.0720531,2.08316,2.02426,0.0143104,-0.0781546,2.12799,2.33688,-0.0838456,-0.0624505,2.35938,2.50275,0.0936955,0.0286115,2.39567,2.25771,-0.00607423,0.0151276,1.97706,1.19812,59.3878,0,-1
15,1.62549,1.62271,-0.0300904,0.0207657,1.91933,1.71475,0.151206,-0.0995226,1.92925,1.75611,-0.0734839,-0.0340744,1.85823,1.7931,-0.0277222,0.052579,2.0447,1.97326,-0.0932061,-0.00542384,2.13449,2.15669,-0.00900029,0.0547704,2.33872,2.34676,0.165166,0.0559827,2.26063,2.38453,-0.11159,0.0490591,1.69167,1.10992,59.4735,0,-1
16,1.67655,1.76772,0.0329815,-0.11556,1.76141,1.79432,0.0887249,0.02866,1.74948,1.79226,-0.0267023,-0.049937,1.77592,1.87017,0.0264394,0.107197,2.00111,2.09711,0.103826,-0.0261866,2.19484,2.25068,0.157227,0.0426931,2.28035,2.2545,0.116622,-0.126427,2.51126,2.25328,-0.00742031,-0.0457722,1.79337,0.850916,59.8455,0,-1
17,1.61935,1.45178,0.158167,-0.00946021,1.71385,1.66241,-0.0625178,-0.143017,1.79108,1.79014,0.126596,-0.0769331,1.75647,1.94952,-0.0457842,0.181513,1.94335,2.00742,0.10718,0.076389,2.15162,2.31547,0.0893504,-0.105248,2.24937,2.40904,-0.0918276,-0.0280846,2.40075,2.36099,-0.0693742,0.00756712,2.11809,1.33493,59.8911,0,-1
18,1.5775,1.59584,0.0396929,-0.120177,1.71897,1.4657,-0.0418514,-0.0783052,1.80467,1.87099,-0.0313199,0.0795402,1.92723,1.911,0.0744988,-0.0105206,2.00609,2.04694,-0.016707,0.0269931,2.29353,2.33429,0.110714,0.0404332,2.3427,2.41645,-0.0755385,0.0516009,2.4048,2.37268,-0.00751114,0.0110882,1.93683,1.05236,59.0123,0,-1
19,1.56454,1.55047,-0.0315105,-0.154437,1.74805,1.76909,0.0646094,0.015242,1.65236,1.68177,0.00363622,-0.0315397,1.79472,1.84453,-0.0994839,-0.010321,2.02175,2.18558,-0.00325201,-0.0417568,2.08892,2.32831,-0.0327605,0.144919,2.39266,2.33457,-0.0782866,-0.0317354,2.36571,2.37243,0.0595941,-0.0932017,1.86874,1.13834,58.522,0,-1
20,1.35896,1.5321,0.107203,-0.0154492,1.49549,1.71103,-0.083229,0.0319673,1.6288,1.72564,-0.0202956,-0.0701896,1.99214,1.95551,-0.117305,-0.0961584,2.03382,2.24563,0.00560398,-0.0760833,2.20521,2.34268,-0.0588248,-0.0214206,2.60257,2.28509,0.00916263,0.0781476,2.26086,2.35757,0.0196583,0.0142954,1.90046,1.25375,58.8213,0,-1
21,1.63959,1.62111,-0.104709,0.128306,1.67668,1.79509,0.0868047,0.0879085,1.67647,1.8762,-0.138256,0.0395657,1.92697,1.83132,-0.0692456,-0.0199811,2.05612,2.11027,0.0485135,-0.101302,2.06735,2.23527,0.0478522,0.00329955,2.31907,2.33521,0.0372524,-0.00552116,2.56537,2.43001,-0.00270817,-0.096267,2.01558,1.06169,59.6581,0,-1
22,1.52515,1.72247,0.104424,-0.0290594,1.70286,1.71733,0.0128961,0.0662915,1.73322,1.69226,-0.0516592,-0.123545,1.9514,1.871,-0.0516856,0.0646711,2.18117,2.14781,0.086115,0.0777342,2.15913,2.2765,-0.0808098,0.116435,2.44668,2.35975,-0.0683752,0.0427933,2.2982,2.20934,0.0127697,0.0383961,1.78225,1.0073,59.5923,0,-1
23,1.71022,1.44956,-0.0516543,-0.0396058,1.74997,1.64192,0.167357,0.114441,1.63228,1.83777,-0.00850342,0.00919269,1.85289,1.78826,0.0270763,-0.0789858,2.24943,1.96417,-0.0281318,0.130483,2.03779,2.27399,0.0331946,0.00396945,2.35172,2.45713,-0.0383453,0.10924,2.4844,2.32098,-0.0311563,0.00721199,1.87369,1.25431,59.1649,0,-1
24,1.55845,1.67004,-0.0712063,-0.0335402,1.44328,1.53117,0.0304161,-0.00894452,1.81503,1.91914,-5.6859e-05,-0.088765,1.84218,2.06043,-0.0629268,-0.0118378,2.08321,2.04956,-0.0280673,-0.0669202,2.05916,2.28082,0.0278077,-0.133527,2.24487,2.48771,-0.0476278,0.0150577,2.39309,2.44401,0.150655,-0.111753,1.9028,1.01003,59.1312,0,-1
25,1.55356,1.56163,0.0284109,-0.0274678,1.6052,1.77819,-0.170118,-0.119059,1.66465,1.9075,0.031617,-0.128376,1.97782,1.81485,-0.0888193,-0.0778424,2.03897,2.27471,0.0727146,0.0100695,2.11989,2.24081,-0.00172109,-0.0605374,2.29265,2.22124,-0.0440461,-0.0600873,2.34507,2.23395,0.15483,-0.103148,1.97128,1.08968,58.8432,0,-1
26,1.41788,1.55131,0.0476402,0.0345894,1.63767,1.5522,-0.13873,0.129975,1.80516,1.88922,0.00262871,4.53097e-05,1.94753,1.94796,-0.0681745,-0.0207088,2.0319,2.02524,0.0858752,0.115528,1.95433,2.35763,0.0623444,-0.056807,2.34235,2.35265,-0.0603334,0.0778744,2.38818,2.31885,-0.0177183,-0.0486462,1.93118,1.10278,59.1933,0,-1
27,1.48222,1.64301,0.17629,0.017889,1.71332,1.69739,0.0659226,-0.0795779,1.69147,1.8627,0.0956925,0.0601576,1.85904,2.15464,-0.00405445,-0.123088,1.96631,1.96779,0.0922409,0.046509,2.23459,2.27901,0.0792624,-0.0534649,2.35793,2.41036,0.0168175,0.0269027,2.39382,2.2663,0.0745315,-0.00834383,1.98607,1.37763,60.4018,0,-1
28,1.6231,1.74952,-0.0815804,-0.0575964,1.56446,1.54981,0.0174755,0.0513739,1.78974,1.79483,-0.0665713,-0.0528941,1.85618,2.04443,0.0480549,-0.159172,2.05357,2.05848,-0.0280912,0.00244174,2.26903,2.22636,-0.0957472,-0.145724,2.32672,2.39883,-0.00791289,-0.049621,2.24215,2.28387,0.0833433,0.127666,1.8861,0.911971,58.5933,0,-1
29,1.68654,1.5584,0.0290613,-0.0929056,1.65636,1.69109,-0.0736919,0.056619,1.74069,1.88937,-0.108106,0.0290977,1.75149,1.98218,-0.0485859,-0.0249152,1.96781,1.95473,-0.0674313,-0.0138786,2.21043,2.25145,0.0326822,0.0812495,2.35567,2.36205,-0.0531293,-0.097594,2.09292,2.23211,0.0876268,-0.0198915,1.89839,0.936126,58.9205,0,-1
