7.693600000000000000e+04,1.679721673030035722e+00,1.777538355893948374e+00,1.763884562048395388e+00,1.739337876651939396e+00,1.787865312335024992e+00,2.003532574600707328e+00,2.324173547238632676e+00,2.640296470053955069e+00,2.957791701314636423e+00,3.102989011463791247e+00,3.213743869938504361e+00,3.255768465010203450e+00,3.385195623671604093e+00,3.401300043428237885e+00,3.370940778693386708e+00,3.056793251743624928e+00,2.332706582611322688e+00,1.309887426820851575e+00,0.000000000000000000e+00,6.000000000000000000e+00
3.952539000000000000e+06,1.731456878534900490e+00,1.740876685369139754e+00,1.778182953320897930e+00,1.800313516422751281e+00,1.801939740127852296e+00,1.897083004126344674e+00,2.095530955005194151e+00,2.252362079077667723e+00,2.324734977274805381e+00,2.380049896118545671e+00,2.504635286277202333e+00,2.666357617378454226e+00,2.824382045844105349e+00,2.939068310570825737e+00,3.012943372815110266e+00,2.808847559037880082e+00,2.195835289005775515e+00,1.243159421582661794e+00,0.000000000000000000e+00,6.000000000000000000e+00
2.273551000000000000e+06,1.497074645873634591e+00,1.505327601299254248e+00,1.532978776863295201e+00,1.559802325578079962e+00,1.617375112872853515e+00,1.732356853480061076e+00,1.903397922291619082e+00,2.021217369768010030e+00,2.098677449808985074e+00,2.197585040869588724e+00,2.314843378578514077e+00,2.410534220581923570e+00,2.557676130596060027e+00,2.668216612505267982e+00,2.733691917931552418e+00,2.541073205026157744e+00,1.960956758481114726e+00,1.114221747036258980e+00,0.000000000000000000e+00,6.000000000000000000e+00
7.704850000000000000e+05,1.734097697339655575e+00,1.738721744705374661e+00,1.802666047911422265e+00,1.920697024605874770e+00,2.050848185700544501e+00,2.262280232764789289e+00,2.531186849256527260e+00,2.586452761289593560e+00,2.525848154242773980e+00,2.387963995000247586e+00,2.309772008257619635e+00,2.304663235470043148e+00,2.380230123843043444e+00,2.516863054445532377e+00,2.538704435906125489e+00,2.424335534174076212e+00,1.957955472003520825e+00,1.109078873445006774e+00,0.000000000000000000e+00,6.000000000000000000e+00
4.965363000000000000e+06,1.825814056046570100e+00,1.880289482711318794e+00,1.849607479218067452e+00,1.776388055367638774e+00,1.788095685658474654e+00,1.905547817655444565e+00,2.047298183332094013e+00,2.134993938211458442e+00,2.166281941581702952e+00,2.183012976630111179e+00,2.238524880159229014e+00,2.366000871164006369e+00,2.493174118904598835e+00,2.508713141143485537e+00,2.487148438234828340e+00,2.468623509562820395e+00,2.041527350768978621e+00,1.163479268615714268e+00,0.000000000000000000e+00,6.000000000000000000e+00
3.559202000000000000e+06,1.574891590672234054e+00,1.583208142939087182e+00,1.621374102344542933e+00,1.622658740911760988e+00,1.648925881318401565e+00,1.800728426849278030e+00,2.048286493439357869e+00,2.259379942382815365e+00,2.395993896649470045e+00,2.437203393266802909e+00,2.494169081192092907e+00,2.559848843576381761e+00,2.689732806959713063e+00,2.781462898498376468e+00,2.775826194279835235e+00,2.468092530328653389e+00,1.780280360696312680e+00,9.563236515382544933e-01,0.000000000000000000e+00,6.000000000000000000e+00
4.191885000000000000e+06,1.719627623186997134e+00,1.771216864286089487e+00,1.798275225956703416e+00,1.798052641484655823e+00,1.811186711841092700e+00,1.897842166427299748e+00,2.033972970654672974e+00,2.166499041732802944e+00,2.255414427207428130e+00,2.240459246498563317e+00,2.174002456681737527e+00,2.176859762566655476e+00,2.268064923470259231e+00,2.379631250180726632e+00,2.453198706930638018e+00,2.408219986877526253e+00,1.918068088568832819e+00,1.075562239324118874e+00,0.000000000000000000e+00,6.000000000000000000e+00
4.351958000000000000e+06,1.759087148510497078e+00,1.778628813001587261e+00,1.738117653811358743e+00,1.731765037906583871e+00,1.837463871141447935e+00,2.064810110156769518e+00,2.346673778168017144e+00,2.585094043523483265e+00,2.812489968962487819e+00,2.939038484325386946e+00,3.095349812225577146e+00,3.217331248442647507e+00,3.414481245733914427e+00,3.463648699904430028e+00,3.456192905606684906e+00,3.074113471996869684e+00,2.163839463145899700e+00,1.123524513489842835e+00,0.000000000000000000e+00,6.000000000000000000e+00
6.903342000000000000e+06,1.522795152207337521e+00,1.480948777507382630e+00,1.499410057282701381e+00,1.585086387447406153e+00,1.678981582560324259e+00,1.823998036640102960e+00,2.027504781621136232e+00,2.170988841424661420e+00,2.273713441830123472e+00,2.375840046489526181e+00,2.528609393666105820e+00,2.583552009169170383e+00,2.654691247956742384e+00,2.670585576714033404e+00,2.653406291327214284e+00,2.270631767969131687e+00,1.554717344531823864e+00,8.071170982117061854e-01,0.000000000000000000e+00,6.000000000000000000e+00
2.184210000000000000e+06,1.556818611891112480e+00,1.623823138956820289e+00,1.696771301818537303e+00,1.770552215406571817e+00,1.872887018693186967e+00,1.992328239650419608e+00,2.134005965616022849e+00,2.248103799381445889e+00,2.340152062278501699e+00,2.352965790157803827e+00,2.386527439347744917e+00,2.452524299350473669e+00,2.566597354738846537e+00,2.653505103962864098e+00,2.717166923617072349e+00,2.518636974016222663e+00,1.879654248299259311e+00,1.001032832762266622e+00,0.000000000000000000e+00,6.000000000000000000e+00
9.941870000000000000e+05,1.609125772427670409e+00,1.632530046063583651e+00,1.642412383781955754e+00,1.662802356831475592e+00,1.697638119999053341e+00,1.794461134416671211e+00,1.965051848519845379e+00,2.090512039139750033e+00,2.203160125677679382e+00,2.347719437151925437e+00,2.505474768672416808e+00,2.633443566447605022e+00,2.766660432823218940e+00,2.762369579567589994e+00,2.589592336939088746e+00,1.947053748662712191e+00,1.104976888132252588e+00,4.951803766308218169e-01,0.000000000000000000e+00,6.000000000000000000e+00
