7.884400000000000000e+04,1.499480810425533495e+00,1.555355669938513596e+00,1.631093289378596989e+00,1.774100939541479960e+00,2.050577446404593385e+00,2.337721919221470657e+00,2.517182601427157440e+00,2.690723711391326489e+00,2.791823969368429914e+00,2.916741766485435150e+00,2.938711748079469999e+00,3.083948211859785182e+00,3.215174816802681246e+00,3.358452680405335400e+00,3.337641477205179896e+00,3.064245098268553846e+00,2.028585351513181312e+00,8.998955098232783723e-01,0.000000000000000000e+00,5.000000000000000000e+00
1.398110000000000000e+05,1.577888675440642263e+00,1.703278394498918269e+00,1.872894208716745501e+00,2.116692887180946059e+00,2.375068030635411276e+00,2.680294457216809700e+00,2.825261674514170540e+00,2.882399430241442850e+00,2.857312976862939280e+00,2.911855570559779061e+00,2.956969238674994394e+00,3.091360375760467072e+00,3.184196599043493947e+00,3.312497305313863549e+00,3.273923267088131972e+00,2.964224185240285969e+00,1.913780102753746215e+00,8.317514911767289743e-01,0.000000000000000000e+00,5.000000000000000000e+00
1.358828000000000000e+06,1.614751365944716133e+00,1.614483300709155245e+00,1.605312826083947764e+00,1.650350801589954841e+00,1.956970114457035059e+00,2.398872740036541718e+00,2.735910476588775619e+00,3.049134716678016499e+00,3.219218980564090948e+00,3.377585104740083999e+00,3.459865351484107787e+00,3.490045976289384733e+00,3.151163467208180968e+00,2.817887578379057789e+00,2.561334451693902725e+00,2.223021951102980065e+00,1.569789822770180088e+00,8.152609276449782616e-01,0.000000000000000000e+00,5.000000000000000000e+00
2.064760000000000000e+06,1.669536805286155889e+00,1.716570625574140863e+00,1.893964421542478238e+00,2.154851048697759452e+00,2.454034090996124462e+00,2.770460554123364894e+00,2.898232168171185563e+00,3.020705029885285775e+00,3.019960967369416771e+00,3.060760948954330374e+00,3.039146631109111762e+00,3.125374093394972519e+00,3.231585908699017295e+00,3.423632184064237194e+00,3.412549072981647225e+00,3.098073435104573115e+00,2.057269600359777240e+00,9.387171345776815778e-01,0.000000000000000000e+00,5.000000000000000000e+00
2.783281000000000000e+06,1.557214555881574203e+00,1.679700074211799343e+00,1.828566701664857685e+00,1.996832442318627887e+00,2.250262355540883608e+00,2.538544856610243983e+00,2.740819102875859947e+00,2.945703964563878952e+00,3.043453259479482753e+00,3.170068334810417721e+00,3.168359051834553242e+00,3.245072850792901864e+00,3.306084240224158588e+00,3.393122325370606429e+00,3.308919466211625249e+00,3.015415224972603614e+00,1.978777638880042877e+00,8.640601026175410704e-01,0.000000000000000000e+00,5.000000000000000000e+00
3.387125000000000000e+06,1.779828868026813060e+00,1.900458858217397573e+00,2.043643376206754514e+00,2.188985183801267276e+00,2.383271648840467272e+00,2.636476889411258462e+00,2.795891762983221174e+00,2.959559262224090936e+00,3.082735520594120260e+00,3.258756960899706012e+00,3.323956715607277790e+00,3.491755524133266508e+00,3.565939901187046068e+00,3.476492275028391532e+00,2.938475560389600005e+00,2.244147983783241873e+00,1.463342977465659445e+00,7.193087483315639963e-01,0.000000000000000000e+00,5.000000000000000000e+00
4.269828000000000000e+06,1.729061965542157520e+00,1.844804445269250470e+00,2.037323055163790642e+00,2.225012689041196978e+00,2.522301082700203700e+00,2.875970961005807514e+00,2.998562339223675099e+00,3.102672111009635358e+00,3.122678578947794215e+00,3.192975131724680615e+00,3.227505587106910490e+00,3.332896746630048312e+00,3.339574062422948408e+00,3.352520698613700834e+00,3.160330166818202891e+00,2.727540510993368805e+00,1.724624543551445566e+00,7.427344180886705782e-01,0.000000000000000000e+00,5.000000000000000000e+00
1.792890000000000000e+05,1.726933963617976131e+00,1.774240005911295048e+00,1.777356032128826424e+00,1.801486904469921324e+00,2.006195553093112594e+00,2.289960222431506764e+00,2.557633436809601868e+00,2.778702718093575719e+00,2.866875485314284600e+00,3.042610767078207878e+00,3.257525614303407480e+00,3.476135276554667808e+00,3.500142008442005626e+00,3.502376432567358311e+00,3.344482000440122782e+00,2.939585203009816183e+00,1.869988578694114834e+00,8.023198254868852963e-01,0.000000000000000000e+00,5.000000000000000000e+00
1.221779000000000000e+06,1.728150120584851734e+00,1.770126175193956541e+00,1.948218757374706955e+00,2.215237298524066922e+00,2.514637749396471555e+00,2.823100092639604597e+00,2.927660030669371860e+00,3.042090168572644693e+00,3.112540692435393552e+00,3.239941576610132046e+00,3.267085767662849971e+00,3.335314078210592115e+00,3.287494605213975962e+00,3.269713747627944755e+00,3.077497293688386648e+00,2.658055761364990222e+00,1.745567054854381794e+00,8.028206371983068745e-01,0.000000000000000000e+00,5.000000000000000000e+00
1.898209000000000000e+06,1.559625274517363991e+00,1.679735311458908420e+00,1.781368297564641434e+00,1.870804050368472637e+00,2.159247102497686477e+00,2.535924272449049166e+00,2.766388407900782109e+00,2.955002140734214855e+00,2.987857409848401424e+00,3.062743757808499723e+00,3.103824250566036724e+00,3.210796602215846285e+00,3.229039421149586087e+00,3.277787535914873818e+00,3.167907167363680276e+00,2.793229057364727375e+00,1.802497483620330687e+00,7.865966717255854501e-01,0.000000000000000000e+00,5.000000000000000000e+00
